Middle	1252110960,1252111660,1252112839,122411252114658,1252114128,1252112909,1252117911,125211733512646,1252117821,125211116312646,1252111713,1252112778,1252111454,157631252117395,1252111597,1252117314,1252111972
Dharuk	12522
Tankarana	1252314558
Veps	12524
Baham	12525
Nnam	12526
Peere	12527
Kalapuya	1183512528,12528,1662512528
Valencian	12529,125291249716446
Koroshi	12530
Swahili	1463812531,12531
Aiklep	12532
Loarki	12533
Sabane	12534
Ke	1491812535,1269612535
Waris	12536
Ventre	1023312537
Haitian	1253815468,12538154851440716446,12538
Bung	12539
Lardil	12540,1402412540
Sake	12541
Polish	125421249716446,12542
Tiemacewe	1254311921
Zan	1254412326
Kenyang	12545
Quiavicuzas	1254613589
Kɛlɛngaxo	1254711921
Enga	12548
Guliguli	12549
Tanudan	1255015474
Halkomelem	12551
Alak	12552
Bhatri	12553
Lung	1418912554
Oya'Oya	12555
Kamta	12556
Bisaya	12557,1557112557,1425412557
Yaweyuha	12558
Teke-Nzikou	12559
Ngandyera	12560
Nasu	12561,1647612561,1058212561
Mesmes	12562
Abnaki	1769312563,1773612563,12563
Pumpokol	12564
Tlhingan-Hol	12565
Banda-Ndele	12566
Ozumacin	1256714199
Maiwa	12568
Kechwa	1685312569
Alviri-Vidari	12570
Matu	1257114115
Teke-Tyee	12572
Tojolabal	12573
Alcozauca	1257411251
Laadan	12575
Kwenyi	12576
Salt-Yui	12577
Karingani	12578
Selayar	12579
Doyayo	12580
Lillooet	12581
Ngie	12582
Bada	12583
Mullukmulluk	12584
Bunoge	1258515417
Lopa	12586
Jiwarli	12587
Ngaing	12588
Aushiri	12589
Narungga	12590
Eskayan	12591
Tokelauan	12592
Cheyenne	12593
Brat	1513712594
Laghuu	12595
Kawi	12596
Bawm	1259714115
Pataxo	1259810615
Wano	12599
Chru	12600
Isconahua	12601
Achterhoeks	12602
Rinconada	1260314491
Canar	126041655410749
Flemish	126051249716446,12605
Marfa	12606
Gilyak	12607
Abelam	12608
Gela	12609
Papuma	12610
Kumalu	12611
Xaasongaxango	12612
Kis	12613
Shama-Sambuga	12614
Do	170211261516378,1236312615,1310912615,101461261510250
Suki	12616
Ojibwa	1318712617,1773612617,1716312617,1601512617,1769312617,12617
Tikopia	12618
Penoles	1261911251
Huaulu	12620
Yatee	1262113589
Digo	12622
Madagascar	126231249716446
Salvadoran	126241249716446
Aputai	12625
White	1262613906,1262615395
Pidgin	1262712839,104681245312627,1041112627,1262717932,146581262712839,1464012627,1016712627,10411126271249716446,100321262712839,16214172571349712627,1782012627,12627,159931245312627,1155912627,113281262714811,1511712627
Huallaga	126281319317370,1262817370
Nuaulu	1502212629,12629,1013712629
Degenan	12630
Ndut	12631
Columbia-Wenatchi	12632
Maco	12633
Seke	12634
Mbe'	12635
Tagwana	1263610542
Mixtepec	11180112661263713589,1263711251,151811263713589,1263713589
Khor	13132126381249716446
Parja	1039212639
Twi	12640
Albarradas	14111177321264113589,15904136691264113589
Wemba	1264212642,1264212642
Polonombauk	12643
Torona	12644
Vengo	12645
German	140241116312646,175111471912646,12646,1733512646,126461249716446,1470212646,140431116312646,125211733512646,125211116312646,1180212646,1149212646
Pom	12647
Lusitanian	12648
Hongshuihe	171631264917600,177361264917600
Mokpwe	12650
Kiong	12651
Khandesi	12652
Chiangmai	126531249716446
Yahadian	12654
Adioukrou	12655
Benga	12656
Mandingo	12657
Faroese	12658
Kushi	12659
Kugama	12660
Bukiyip	12661
Duano	12662
Puget	16625126631419617571
Mbula-Bwazza	12664
Serudung	1266510712
Azhe	12666
Selkup	12667
Saluma	12668
Katbol	12669
Tsat	12670
Mpalitjanh	12671
Winye	12672
Saotomense	12673
Kaulong	12674
War-Jaintia	12675
Dawera-Daweloor	12676
Geba	1267712723
Eviya	12678
Manta	12679
Macushi	12680
Iaai	12681
Nauna	12682
Kashubian	12683
Moyadan	1268416811
Subanen	1773612685,1716312685,1662512685,1183512685,12685
Bacama	12686
Homa	12687
Kalispel-Pend	1268810996
Official	1268910608
Gumawana	12690
Gumalu	12691
Ndolo	12692
Ayizo	1269314501
Komba	12694
Tii	12695
Marti	1269612535
Manyawa	12697
Numana-Nunku-Gbantu-Numbu	12698
Kalagan	12699,1467512699
Ngwe	12700
Bitare	12701
Psikye	12702
Konda-Dora	12703
Not	1270411277
Batu	114431270513149,12705
Zizilivakan	12706
Ghale	12707,1183512707,1662512707,1415012707
Waboda	12708
Shatt	12709
Afghan	127101249716446,1271017395
Mateo	1118012711133641718112163
Songe	12712
Komyandaret	12713
Umbindhamu	12714
Malas	12715
Vincentian	127161546812839
Shamang	12717
Nabay	12718
Adivasi	1271912343
Stodsde	12720
Sinaugoro	12721
Fataleka	12722
Karen	1362412723,1218212723,1523312723,1399212723,173021773612723,12723,1683812723,123411730212723,173021183512723,1359012723,1267712723,1701712723,1383012723,1544812723,1036312723,1428112723,173021769312723
Yocoboue	1272415013
Rapa	12725
Tomoip	12726
Longgu	12727
Morelos	1272813901
Morori	12729
Mamvu	12730
Lafofa	12731
Jingpho	12732
Dugun	12733
Korop	12734
Paumari	12735
Abon	12736
Assan	12737
Mandaya	12738
Butuanon	12739
Chuave	12740
Ines	14111127411746913589,14111127411617313046
Saliba	12742
Chichewa	12743
Jutish	12744
Patwin	12745
Marudu	175261274610721
Angika	12747
Chepya	12748
Tlapanec	1356812749,12749,1616312749,1723812749,1698712749
Gurung	12750
Lao	1275110167,1427512751,12751
Lakhota	12752
Sangtam	1275310167
Medumba	12754
Lehali	12755
Galolen	12756
Guragone	12757
Numanggang	12758
Nama	12759,1026612759
Khoibu	1276010167
Leningitij	12761
Hassaniyya	12762
Wuzlam	12763
Slavic	1371912764,12764
Yamap	12765
Thayore	12766
Romani	1694312767,1096012767,1060512767,1052512767,1690012767,1289112767,1715812767,150221481112767,1438512767,12767,138041378512767
Avestan	12768
Tonjon	12769
Yinwum	12770
Romblomanon	12771
Tulehu	12772
Bandial	12773
Olukhayo	12774
Mararit	12775
Mari	12776,1769312776,1773612776
Holu	12777
Hittite	1402412778,1252112778,12778
Beami	12779
Wangka	1316112780
Fuliiru	12781
Konabere	12782
Glavda	12783
Mangbetu	12784
Kanowit-Tanjong	1278510985
Magahi	12786
Dengka	12787
Laeko-Libuat	12788
Daungwurrung	12789
Kuku-Mu'Inh	12790
Garifuna	12791
Ashkun	12792
Bor	12793,1150312793
Safeyoka	12794
Gilbertese	12795
Ghandruk	127961249716446
Chontal	165541790112797,1618712797,109931790112797,12797
Taupota	12798
Alege	12799
Truka	12800
Urumi	12801
Alekano	12802
Bassa	12803
Gikuyu	12804
Monastic	128051249716446
Topoiyo	12806
Yagnobi	12807
Flinders	1280815672
Namiae	12809
Pa	1281011193,144261179112810
Tidung	1662512811,12811,1183512811
Wan	12812
Larevat	12813
Cia-Cia	12814
Afitti	12815
Gbayi	12816
Ngemba	12817
Chadong	12818
Segeju	12819
Patep	12820
Gafat	12821
Shoshoni	12822
Akoose	12823
Sanie	12824
Pampanga	12825
Swo	12826
Ma'Ya	12827
Koda	12828
Binahari	12829
Walla	1283012830,1283012830
Kajali	12831
Sudanese	128321546817141,1283217141
Makwe	12833
Nyeu	12834
Colombian	128351249716446
Narango	12836
Elotepec	1283713589
Mengisa	12838
English	13649158621546812839,1262712839,140431289612839,162971546812839,1631012839,13591140961546812839,104111546812839,1252112839,1552512839,146581262712839,164141546812839,176911546812839,104451546812839,15682156721546812839,1621312239128701546812839,1492712839,155831546812839,148111747212839,178751747212839,113891546812839,12839,100321262712839,1546812839,1404912239147051546812839,154801546812839,127161546812839,157841492712839,1402412839,139121546812839
Gallurese	1284015518
Powhatan	12841
Yarawata	12842
Nyiyaparli	12843
Tsishingini	12844
Cashibo-Cacataibo	12845
Aimele	12846
Pande	12847
Zhaba	12848
Gedaged	12849
Godie	12850
Kimatuumbi	12851
Catawba	12852
Nihali	12853
Haroi	12854
Jicarilla	1285515149
Kumbainggar	12856
Tsakonian	12857
Thado	1285814115
Waddar	12859
Dzuungoo	12860
Wichi	128611717613032,128611717616957,128611717611554
Punu	12862
Dogoso	12863
Ayoreo	12864
Oko-Eni-Osayen	12865
Nubian	12866,1402412866
Attie	12867
Bamun	12868
Akhvakh	12869
Caicos	1621312239128701546812839
Thanh	1310912871
Bwatoo	12872
Nafaanra	12873
Tlahuitoltepec	1287412412
Murui	1287511991
Konyak	1287610167
Awu	12877
Nomaande	12878
Baibai	12879
Senaya	12880
Sartang	12881
Ndaktup	12882
Kagoro	12883
Dungmali	12884
Bamako	128851249716446
Nahavaq	12886
Yapese	12887
Pa'A	12888
Ningye	12889
Barzani	128901745416627
Carpathian	1289112767
Besme	12892
Arop-Sissano	12893
Ili	1289416778
Gwa	12895
Modern	140431289612839,1289617821,1289611449
Kajaman	12897
Brokkat	12898
Longto	12899
Eyak	12900
Malango	12901
Busang	1290210395
Lamet	12903
Pilipino	12904
Ewage-Notu	12905
Ampanang	12906
Upaa	1026612907
Alta	1411116798164301290813901,1183512908,12908,1662512908
Watut	1502212909,1252112909,1013712909,12909
Tsoa	12910
Siane	12911
Asturleonese	12912
Mabaale	12913
Idu-Mishmi	12914
Hebrew	1629612915,12915
Maore	1291614899
Naskapi	12917
Khunsari	12918
Moldavian	12919
Braj	12920
Koromfe	12921
Wichita	12922
Tututni	12923
Quinqui	12924
Zia	12925
Maden	12926
Blaan	1043112927,12927,1677212927
Nubi	12928
Blin	12929
Bwaidoka	12930
Veneto	12931
Nkangala	12932
Lingala	12933
Tofanma	12934
Kamas	12935
Maek	12936
Svan	12937
Likila	12938
Koyraboro	129391589314396,129391589311892
Chukchi	12940
Miship	12941
Patpatar	12942
Toura	12943
Tabla	12944
Bote-Majhi	12945
Bangba	12946
Kikuyu	12947
Nawdm	12948
Kanjari	12949
Quapaw	12950
Kitharaka	12951
Ne	1295213039
Sarua	12953
Ter	1295411632
N'Ko	12955
Aringa	12956
Seget	12957
Wudu	12958
Gagu	12959
Saniyo-Hiyewe	12960
Lega-Mwenga	12961
Tumzabt	12962
Miluk	12963
Bilin	12964
Tatar	1609712965,12965,1627612965
Mander	12966
Embera-Chami	12967
Njalgulgule	12968
Tavoyan	12969
Kituba	12970
Medieval	1297111449
Muya	12972
Maonan	12973
Mawan	12974
Urimo	12975
Lokaa	12976
Ormu	12977
Ayautla	1297811553
Sarli	12979
Gwandara	12980
Umbu-Ungu	12981
Yagwoia	12982
Itunyoso	11180119271298315944
Laki	12984
Umiray	129851325110308
Ixtayutla	1298611251
Kofei	12987
Hmar	12988
Yanahuanca	129891743717370
Apurina	12990
Dano	12991
Moluccan	150221299215078
Mokerang	12993
Buduma	12994
Panawa	12995
Trinitario	12996
Bonkeng	12997
Bebele	12998
Chi	168741299913961158681249716446
Matlatzinca	1420713000,13000,111801133613000
Gurgula	13001
Djaru	13002
Moose	1300311145
Nawathinehena	13004
Kyaka	13005
Catalana	15190141881753413006,11129141881677413006
Muluridyi	13007
Yabarana	13008
Mitlatongo	1300911251
Mada	13010
Jingulu	13011
Balo	13012
Hano	13013
Gel	1244113014
Sapo	13015
Mulaha	13016
Mangas	13017
Aproumu	1301815493
Isinai	13019
Nyoro	13020
Ngayawung	13021
Zemba	13022
Hangaza	13023
Settla	13024
Kung-Ekoka	13025
Keiyo	13026
Mbangi	13027
Kgalagadi	13028
Miao	134801520713029,177361520713029,118351049613029,1118413029,118351443313029,177361017813029,176931579013029,118351017813029,13029,1383113029,166251049613029,1211113029,176931443313029,118351520713029,1018613029,177851102213029,1426913029,166251017813029,130881197313029,177361579013029,171631443313029,166251443313029,171631520713029,116161197313029
Murupi	13030
Najdi	1303117141
Vejoz	128611717613032
Nyali	13033
Songoora	13034
Khakas	13035
Cara	13036
Lango	13037
Kofa	13038
Ambae	13039,1470013039,1044813039,1295213039
Malecite-Passamaquoddy	13040
Younuo	1304114920
Bure	13042
B	1606013043,1309513043
Surayt	13044
Erave	13045
Popoloca	1050713046,13046,1715613046,11180102521420713046,11180178401464313046,11180138661766713046,11180121291750313046,14111127411617313046,11180138661464113046
Ajiya	13047
Tonkawa	13048
Ut-Ma'In	13049
Chuka	13050
Hidatsa	13051
Litzlitz	13052
Akrukay	13053
Pulaar	13054
Wayana	13055
Gamit	13056
Kobiana	13057
Kamasa	13058
Isu	13059
Mro-Khimi	1306014115
Songomeno	13061
Kedang	13062
Somray	13063
Dime	13064
Foau	13065
Lan	1426913066
Batad	1306713440
Tembo	13068
Lanoh	13069
Mandobo	1307017251,1307011472
Andaman	130711546814762
Jalkunan	13072
Busami	13073
Texistepec	1307415495
Saudi	13075102571249716446
Daasanach	13076
Manga	1307713911
Guguyimidjir	13078
Sansi	13079
Isirawa	13080
Kaike	13081
Leone	17010130821249716446
Uspanteco	13083
Nimoa	13084
Javanese	1445713085,104601050513085,13085
Tupinamba	13086
Bafut	13087
Large	130881197313029
Baba	13089,1308915078
Yamphu	1662513090,13090
Damakawa	13091
Baka	13092
Etchemin	13093
Binji	13094
Tokharian	1309513829,1309513043
Lumba-Yakkha	13096
Iwal	13097
Sengo	13098
Brahui	13099
Morigi	13100
Sanglechi	13101
Barikewa	13102
Sumerian	13103
Diaz	16688141881310411553
Nigeria	1310517568
Knaanic	13106
Franca	1398513107,139851310715891
Cinda-Regi-Tiyal	13108
Tai	1310915093,1310910449,1310911126,13109,1310914186,1310916526,1310912059,1310910369,1310914326,1310914293,1310912871,1310912615,1310916190,1310912409
Lengola	13110
Lamogai	13111
Miahuatlan	1311213589
Uradhi	13113
Jarawa	13114
Gaulish	1554313115,1000013115,13115
Pear	13116
Masana	13117
Venetic	13118
Norra	13119
Bamu	13120
Catalonian	131211249716446
Ombamba	13122
Salar	13123
Tayabas	1312417822
Minangkabau	13125
Karelian	13126
Lavukaleve	13127
Kawe	13128
Djabwurrung	13129
Ruma	13130
Hertevin	13131
Ban	13132126381249716446
Naluo	1313316384
Kataang	13134
Suba-Simbiti	13135
Kudmali	13136
Esselen	13137
Hahon	13138
Chatino	1667213139,177361655413139,176931655413139,1555813139,1368513139,13139,1710113139
Citak	13140,1445613140
Swampy	1314111145
Darai	13142
Piame	13143
Dieri	13144
Vaagri	1314515363
Bushi	13146
Juray	13147
Lotuho	13148
1	114431270513149
Kuwaataay	13150
Arigidi	13151
Kodava	13152
Boselewa	13153
Unggaranggu	13154
Gboloo	1315514698
Nicaraguan	131561249716446
Pacaraos	1315717370
Ixtlan	170031315813589
Monteverde	14111115251315911251
Calamian	1316011627
Martu	1316112780
Kaloum	1600913162
Vono	13163
Livvi	13164
Moji	13165
Bonerate	13166
Idi	13167
Kagayanen	13168
Ngul	13169
Adhola	13170
Thar	1032313171
Tupinikin	13172
Koti	13173
Buglere	13174
Sembilan	175321317515078
Galibi	1317613543
Djambarrpuyngu	13177
Judeo-Tripolitanian	1317817141
Termanu	13179
Malaynon	13180
Dima	13181
Maasai	1705013182
Abishira	13183
Larike	13184
Kowaki	13185
Veddah	13186
Northwestern	1318712617,1318711290,1318711706,1318714125,1318716071,1318717305,1318717593
Oromo	1560713188,147001716313188,1773613188,13188
Yindjibarndi	13189
Ratahan	13190
Xamtanga	13191
Amarakaeri	13192
Huanuco	1349814188139681319317370,126281319317370,101451319317370
Guya	13194
Aighon	13195
Noric	13196
Pana	13197
Taut	1354613198
Borgu	1319914198
Anyin	1320016294,13200
Mbon	112101320111246
Me'Phaa	1356813202,1698713202,1723813202,13202,1616313202
Ocaina	13203
Changthang	13204
Messapic	13205
Kaburi	13206
Sinhalese	13207
Nukna	13208
Aimol	13209
Yakha	13210
Dongo	13211
Marithiel	13212
Juruna	13213
Sobei	13214
Suku	13215
Centuum	13216
Amdang	13217
Serrano	13218
Wanambre	13219
Maricopa	13220
Shanenawa	13221
Ngoni	13222
Monzombo	13223
Tarifit	13224
Surat	165411222013225
Lau	13226
Mlomp	13227
Fortsenal	13228
Yambes	13229
Apurimac	177361323017370
Maisin	13231
Macuna	13232
Da'A	1323313855
Skolt	1323411632
Taromi	13235,1795413235
Bafaw-Balong	13236
Madare	118351363813237,166251363813237,1363813237
Chiga	13238
Korur	13239
Mochi	13240
Janji	13241
Blissymbolics	13242
Arikem	13243
Maritsaua	13244
Bima	13245
Watiwa	13246
Bats	13247
Tregami	13248
Bubi	13249
Sala	13250
Dumaget	129851325110308
Badaga	13252
Adamawa	1325314198
Philippine	132541249716446
Mouwase	13255
Nora	13256
Wangaaybuwan-Ngiyambaa	13257
Elu	13258
Duke	13259
Ambelau	13260
Haruai	13261
Tajio	13262
Sunum	13263
Labuk-Kinabatangan	1326415319
Namat	13265
Iku-Gora-Ankwa	13266
Futuna-Aniwa	13267
Gayo	13268
Duya	13269
Toussian	13270,1183513270,1662513270
Kenyi	13271
Napo	132721099317370
Wongo	13273
Palestinian	174541327410608
Onondaga	13275
Jinuo	1576013276,1484413276,13276
Pauserna	13277
Petapa	1327813589
Gbesi	1327914501
Aiton	13280
Sebuyau	13281
Minidien	13282
Waruna	13283
Ava	1328416161
Vaiphei	13285
Uab	1328616188
Sitemu	1600913287
Laomian	13288
Chigmecatitlan	1328911251
Kiwai	1059813290,13290,1662513290
Athpariya	13291
Sekele	13292
Murkim	13293
Zorop	13294
Kerek	13295
Yekora	13296
Koma	13297
Razihi	13298
Tuwali	1329913440
Tsotsitaal	13300
Urarina	13301
Pacific	133021052714721
Ngan'Gityemerri	13303
Lagaw	134151330416190
Nguluwan	13305
Jakalteko	13306
Gudu	13307
Phom	1330810167
Molo	1612813309,13309
Bambam	13310
Maridan	13311
Mongo	13312
Khlula	13313
Evant	13314
Itonama	13315
Woleaian	13316
Sama	1662513317,1495713317,1716313317,13317,1771213317
Chippewa	13318
Teshenawa	13319
Limburgan	13320
Hoia	1332113321,1332113321
Maaka	13322
Asuri	13323
Tene	133241336315417
Djeebbana	13325
Waiwai	13326
Tulu-Bohuai	13327
Macedo-Romanian	13328
Hua	13329
Cuyamecalco	1333011251
Koireng	13331
Cham	1773613332,1769313332,13332
Tindi	13333
Queretaro	1333413984
Korubo	13335
Yabong	13336
Dey	1244113337
Omi	13338
Hugeirat	1612813339
Mindiri	13340
Avau	13341
Kuamasi	13342
Wergaia	13343
Uripiv-Wala-Rano-Atchin	13344
Kalou	13345
Bedouin	17213133461249716446
Kuanua	13347
Santali	13348
Yetfa	13349
Kande	13350
Amba	13351
Jaru	13352
Umotina	13353
Gazi	13354
Aquitanian	13355
Burate	13356
Wambon	13357
Binumarien	13358
Sumbawa	13359
Dzalakha	13360
Waima'A	13361
Waigeo	13362
Kan	133241336315417,168271336315417
Del	1118011336133641718112163,16425133641066810749,1118012711133641718112163,1411116798133641718112163,1112914188167741336410825,1118015751133641718112163
Mbosi	13365
Khmer	1183513366,1716313366,13366
Cun	13367
Guwa	13368
Mittimatalik	13369
Purari	13370
Mam	1716313371,13371
Ndasa	13372
Tepinapa	1337314199
Alagwa	13374
Biatah	1337515217
Ica	1357213376
Yawalapiti	13377
Ligenza	13378
Mbudum	13379
Bullom	1338017290
Papora	13381
Bierebo	13382
Diyari	13383
Beaver	13384
Tiang	13385
Lelemi	13386
Lenje	13387
Nhirrpi	13388
Wasco-Wishram	13389
Woi	13390
Mayawali	13391
Abadi	13392
Nalogo	13393
Khezha	1339410167
Lumun	13395
Kutenai	13396
Sakirabia	13397
Humene	13398
Kabola	13399
Sanapana	13400
Besoa	13401
Krenak	13402
Mbo	13403
Tehit	13404
Labir	13405
Tsotso	13406
Romany	13407
Farefare	13408
Peripheral	1340911972
Macuiltianguis	1341013589
Fulnio	13411
Tiwi	13412
Koshin	13413
Judeo-Persian	13414
Kala	13415,134151330416190
Tumbuka	13416
Pushto	13417
Wutunhua	13418
Ixcatec	13419
Tawallammat	1342015658
Tampias	1342111152
Kashaya	13422
Kirike	13423
Kitja	13424
Telugu	13425
Davawenyo	13426
Ibaloi	13427
Kven	1342813785
Leonese	13429
Siwu	13430
Male	13431
Mbonga	13432
Ladakhi	13433
Vinza	13434
Carolinian	13435
Yoron	13436
Nupe	13437
Cabe	1357213438
Strait	137671343915468
Ifugao	1306713440,1329913440,1441013440,13440,1384113440,1556013440
Chaha	13441
Kayagar	13442
Adyghe	13443
Shahi	1495313444
Kaibobo	13445
Yarsun	13446
Taryfit	108801344710939
Ogbah	13448
Sacapulteco	13449
Ahan	13450
Kokota	13451
Laven	13452
Waioli	13453
Kanum	1671713454,13454,1112013454,1711413454,1600113454
Idakho-Isukha-Tiriki	13455
Hoyahoya	13456
Cacgia	1345713751
Zerenkel	13458
Tinputz	13459
Lopit	13460
Baikeno	13461
Choapan	1346213589
Kickapoo	13463
Ngbaka	13464,1346414368,1346411614
Aka	13465
Khvarshi	13466
Tuotomb	13467
Nunggubuyu	13468
Lega	13469
Basketo	13470
Kongo	111801646813471,13471
Camtho	13472
Judeo-Tunisian	1347317141
Tofin	1347414501
Aromanian	13475
Anguthimri	13476
Petalcingo	1347710499
Tingui-Boto	13478
Nukuoro	13479
Southwestern	134801520713029,1348010962,134801049612363,1348016071,1348017593,134801134711251,1348017305,134801520712363,1348013915,1348011508
Kulisusu	13481
Fali	13482,1632913482,1502213482,1013713482
Isabi	13483
Enrekang	13484
Dido	13485
Tjurruru	13486
Palenquero	13487
Klao	13488
Pahari-Potwari	13489
Wanman	13490
Sinhala	13491
Ajawa	13492
Penang	134931249716446
Assiniboine	13494
Mampruli	13495
Poyanawa	13496
Lugger	16214172571349712627
Huamalies-Dos	1349814188139681319317370
Kpatili	13499
Joba	13500
Chipewyan	13501
Kadar	13502
Hadothi	13503
Kompane	13504
Yuhup	13505
Loloda	13506
Dek	13507
Lukabaras	13508
Cen	13509
Gozarkhani	13510
Wagdi	13511
Sochiapan	1351214199
Sarasira	13513
Ganglau	13514
Teme	13515
Huehuetla	1351616786
Dyugun	13517
Woun	1351816993
Tariana	13519
Ewondo	13520
Yalarnnga	13521
Asas	13522
Coastal	1352310935
Batek	13524
Elymian	13525
Chichonyi-Chidzihana-Chikauma	13526
Kuo	1177913527,13527
Malua	1352812187
Teop	13529
Ngatik	135301063915468
Amal	13531
Somali	13532
Geman	1353311421
Stod	1353410622
Nyangbo	13535
Siamou	13536
Kwadi	13537
Pankarare	13538
Tebul	135391249716446,135391607815417
Gapapaiwa	13540
Ngawun	13541
Kumyk	13542
Carib	13543,1317613543,1567213543
Womo	13544
Lehalurup	13545
V'Enen	1354613198
Trimuris	13547
Ikulu	13548
Spokane	13549
Kinalakna	13550
Vlaamse	1355110016
Berawan	1716313552,1470013552,1044813552,13552
Ternate	13553
Jerung	13554
Judeo-Tat	13555
Yabula	1355613556,1355613556
Anfillo	13557
Yuki	13558
Marino	13559
Faire	1356011948
Border	1356115780
Oorlams	13562
Piapoco	13563
Masaaba	13564
Ikpeshi	13565
Allar	13566
Budza	13567
Acatepec	1356812749,1356813202
Marathi	1402413569,13569
Nyamwezi	13570
Hiri	1357115766
Ede	157731357210330,1357213376,1357210330,1357217095,1357211306,1357213438
Yuyu	13573
Juma	13574
Baybayanon	13575
Fyer	13576
Ningil	13577
Swedish	13578,135781249716446
Yamna	13579
Animere	13580
Bazigar	13581
Anufo	13582
Southeast	1358317444,1358315134,1358315354,1358312183,1358312384
Wiru	13584
Tuxa	13585
Modo	1488913586
Tiagbamrin	1358715493
Ojibwe	13588
Zapotec	1669213589,1795113589,166251729713589,161281753813589,14111127411746913589,1213213589,1222513589,1450213589,1346213589,170031315813589,1425613589,1780013589,153831554713589,1235813589,17436141881750513589,1629213589,1447513589,1612513589,113461509213589,11180101081612513589,1027613589,11180102521467913589,11180112661263713589,1183713589,1111013589,1588513589,1413413589,1706213589,1030913589,1717113589,151811263713589,1626313589,14111177321264113589,1263713589,11180171721642613589,1144213589,1341013589,164251765013589,1764813589,17010141881679313589,1327813589,14111167981173513589,111941554713589,1262113589,1782313589,1523613589,1424313589,11180140591477713589,1462113589,11180107241389813589,1254613589,17693153831554713589,1629613589,1622813589,1134813589,11180108571622813589,1283713589,1504213589,1718013589,15904136691264113589,13589,1550513589,1139313589,1389813589,1173513589,1729713589,1311213589
Geko	1359012723
Fernando	13591140961546812839
Dzongkha	13592
Meta'	13593
Miani	13594
Rungtu	1359514115
Stoney	13596
Rogo	13597
Lamenu	13598
Kwa'	13599
Ngindo	13600
Buhutu	13601
Lalo	1194313602,1716313602,1703513602,13602
Warrwa	13603
Barbareno	13604
Yambeta	13605
Chamicuro	13606
Korandje	13607
Kichaga	13608
Occitan	1402413609,13609
Tokelau	13610
Japreria	13611
Yan-Nhangu	13612
Bakairi	13613
Jumli	13614
Erre	13615
Drung	13616
Berta	13617
Maragus	13618
Iraya	13619,143521361910308
Cineni	13620
Shona	13621
Sindarin	13622
Miji	13623
Paku	1362412723,13624
Even	13625
Bu-Nao	1362614920
Reel	13627
Tobilung	13628
Logorik	13629
Shekkacho	13630
Subiya	13631
Barababaraba	13632
Dehu	13633
Lutachoni	13634
Khazar	13635
Nalik	13636
Hinduri	13637
Bobo	118351363813237,166251363813237,1363813237
Ukpet-Ehom	13639
Ketangalan	13640
Nocte	13641,1364110167
Ido	13642
Odiai	13643
Hiberno-Scottish	1364410510
Sagalla	13645
Mayangna	13646
Iro	1232613647
Gayil	13648
Virgin	13649158621546812839
Morokodo	13650
Maroon	177361365115468
Baki	13652
Koropo	13653
Nggem	13654
Koyaga	13655
China	1365611020
Naami	13657
Ngabere	13658
Kibiri	13659
Burarra	13660
Tulishi	13661
Maku	1693513662,13662
Mamaa	13663
Yei	13664
Volscian	13665
Bactrian	13666
Pambia	13667
Secoya	13668
Domingo	15904136691264113589
Lai	13670
Unserdeutsch	13671
Juquila	1367212412
Pochuri	1367310167
Arbereshe	1367417034
Lika	13675
Nii	13676
Buru	13677
Xibe	13678
Thakali	13679
Danaru	13680
Yakama	13681
Jehai	13682
Kaera	13683
Wala	13684
Tataltepec	1368513139
Ponam	13686
Lere	13687
Manange	13688
Sam	13689
Rostam	1101913690
Rajasthani	13691
Tumulung	1369214763
Brazilian	1369311010,136931249716446
Ririo	13694
Degaru	13695
Danum	1547813696
Sapuan	13697
Ndo	13698
Swabian	13699
Jad	13700
Judeo-Berber	13701
Mendankwe-Nkwen	13702
Nauru	13703
Bendi	13704
Samre	13705
Logba	13706
Pitcairn-Norfolk	13707
Longuda	13708
Ayere	13709
Gugadj	13710
Tahltan	13711
Danu	13712
Tooro	13713
Kaningi	13714
Bouna	1371517315
Chitkuli	1371616148
Dalmatian	13717
Taiwan	137181249716446
Church	140241371915437,1371912764,1371915437
Yuru	13720
Rawat	13721
Hunnic	13722
Elip	13723
Yucatec	13724147701249716446,1372414770,1372417338
Korowai	13725
Massalat	13726
Krache	13727
Tachelhit	13728
Jogi	13729
Monsang	1373010167
Kosena	13731
Brem	13732
Kholok	13733
Kutto	13734
Uri	13735
Miriwoong	137361249716446
Nomatsiguenga	13737
Emumu	13738
Tarpia	13739
Rembong	13740
Belhare	13741
Guinea	1374215223,179541374215816
Odia	13743
Yakaikeke	13744
Samay	13745
Tongo	1587013746,1527213746
Amaimon	13747
Pintiini	13748
Selungai	1374910712
Bokoto	13750
Roglai	1662513751,1345713751,1183513751,13751
Mayeka	13752
Liki	13753
Tukpa	13754
Luyana	13755
Mushungulu	13756
Skalvian	13757
Holiya	13758
Ngete	13759
Nogai	13760
Sok	13761
Teresa	141111376216358
Bobot	13763
Saya	13764
Makah	13765
Etulo	13766
Torres	137671343915468
Porohanon	13768
Samburu	13769
Pular	13770
Nkutu	13771
Nagumi	13772
Areba	13773
Kenga	13774
Grande	1118010843161281377511251
Falam	1377614115
Alugu	13777
Mixed	106881377816446,137781503514608
Notsi	13779
Ralte	13780
Kove	13781
Woods	1378211145
Manya	13783
Brokpake	13784
Finnish	137851249716446,1174813785,1342813785,13785,138041378512767
Fongoro	13786
Hoti	13787
Moingi	13788
Kwoma	13789
